1 995 5 0
2 995 5 0
3 995 5 0
4 992 8 0
5 992 8 0
6 993 7 0
7 982 18 0
8 981 19 0
9 984 16 0
10 969 31 0
11 964 36 0
12 957 43 0
13 935 64 1
14 929 70 1
15 920 76 4
16 890 106 4
17 870 126 4
18 852 142 6
19 811 182 7
20 779 213 8
21 741 248 11
22 698 289 13
23 643 344 13
24 559 425 16
25 504 476 20
26 454 518 28
27 379 589 32
28 329 636 35
29 299 658 43
30 238 714 48
31 230 715 55
32 237 702 61
33 233 699 68
34 202 723 75
35 224 688 88
36 204 695 101
37 185 704 111
38 179 707 114
39 176 704 120
40 176 694 130
41 187 677 136
42 162 696 142
43 161 684 155
44 185 657 158
45 167 672 161
46 178 654 168
47 173 650 177
48 162 652 186
49 157 648 195
50 169 632 199
51 153 641 206
52 167 621 212
53 178 604 218
54 159 615 226
55 177 588 235
56 173 585 242
57 158 592 250
58 159 588 253
59 176 564 260
60 170 564 266
61 187 542 271
62 195 529 276
63 188 529 283
64 188 526 286
65 202 505 293
66 187 516 297
67 181 520 299
68 198 499 303
69 194 502 304
70 197 492 311
71 201 482 317
72 203 477 320
73 199 474 327
74 212 457 331
75 201 461 338
76 183 475 342
77 193 460 347
78 200 450 350
79 205 443 352
80 207 437 356
81 212 428 360
82 204 432 364
83 210 422 368
84 219 410 371
85 214 413 373
86 208 418 374
87 215 410 375
88 222 397 381
89 223 394 383
90 220 394 386
91 214 398 388
92 208 400 392
93 216 391 393
94 213 392 395
95 201 402 397
96 207 394 399
97 218 381 401
98 223 372 405
99 219 376 405
100 221 369 410
101 216 366 418
102 222 358 420
103 223 356 421
104 221 357 422
105 218 360 422
106 217 355 428
107 226 346 428
108 219 351 430
109 218 350 432
110 224 342 434
111 219 344 437
112 223 338 439
113 228 331 441
114 235 322 443
115 221 333 446
116 228 322 450
117 218 330 452
118 218 329 453
119 233 312 455
120 220 325 455
121 218 324 458
122 223 318 459
123 236 303 461
124 236 299 465
125 236 296 468
126 228 300 472
127 221 302 477
128 239 283 478
129 230 290 480
130 224 291 485
131 231 280 489
132 233 278 489
133 235 274 491
134 237 270 493
135 243 262 495
136 234 269 497
137 244 259 497
138 242 257 501
139 231 267 502
140 239 258 503
141 243 253 504
