1 996 4 0
2 996 4 0
3 996 4 0
4 996 4 0
5 996 4 0
6 995 4 1
7 995 4 1
8 995 4 1
9 991 5 4
10 991 5 4
11 991 5 4
12 990 6 4
13 989 7 4
14 989 6 5
15 986 9 5
16 980 15 5
17 978 14 8
18 970 21 9
19 962 29 9
20 958 32 10
21 958 30 12
22 952 35 13
23 951 34 15
24 951 27 22
25 940 36 24
26 935 34 31
27 931 33 36
28 922 39 39
29 911 49 40
30 896 61 43
31 884 71 45
32 873 79 48
33 869 73 58
34 857 82 61
35 836 97 67
36 821 104 75
37 805 109 86
38 783 114 103
39 742 143 115
40 728 147 125
41 706 163 131
42 677 181 142
43 661 179 160
44 646 173 181
45 618 184 198
46 597 187 216
47 569 178 253
48 544 183 273
49 520 185 295
50 499 179 322
51 467 198 335
52 446 205 349
53 433 192 375
54 417 188 395
55 399 181 420
56 374 178 448
57 366 162 472
58 349 155 496
59 324 153 523
60 317 133 550
61 315 123 562
62 300 124 576
63 281 128 591
64 270 113 617
65 257 117 626
66 238 117 645
67 224 108 668
68 213 110 677
69 212 106 682
70 204 100 696
71 200 87 713
72 198 78 724
73 196 72 732
74 187 60 753
75 186 44 770
76 184 34 782
77 182 33 785
78 182 29 789
79 176 29 795
80 176 27 797
81 176 24 800
82 173 19 808
83 173 18 809
84 173 15 812
85 168 18 814
86 168 17 815
87 168 11 821
88 168 11 821
89 168 11 821
