0 59999771 221 8
1 59999678 311 11
2 59999600 385 15
3 59999350 588 62
4 59999112 821 67
5 59998872 1049 79
6 59998306 1577 117
7 59997964 1835 201
8 59997498 2263 239
9 59996911 2706 383
10 59996142 3296 562
11 59995364 3916 720
12 59994117 5061 822
13 59992625 6387 988
14 59990828 7985 1187
15 59989851 8514 1635
16 59987538 10590 1872
17 59984887 12839 2274
18 59982340 14955 2705
19 59978843 17750 3407
20 59975253 20603 4144
21 59972020 23073 4907
22 59968494 26062 5444
23 59964287 28710 7003
24 59958965 33190 7845
25 59952979 37860 9161
26 59946422 42681 10897
27 59940862 46638 12500
28 59936073 50418 13509
29 59930824 54030 15146
30 59925614 57521 16865
31 59919461 62013 18526
32 59913502 66414 20084
33 59907528 70065 22407
34 59902311 73880 23809
35 59898261 75528 26211
36 59894208 77635 28157
37 59889426 80572 30002
38 59884758 83049 32193
39 59880173 85388 34439
40 59875368 88274 36358
41 59871052 91246 37702
42 59867453 93187 39360
43 59864414 94067 41519
44 59860578 95262 44160
45 59856374 96877 46749
46 59852423 98273 49304
47 59847729 100269 52002
48 59843637 102253 54110
49 59840484 103616 55900
50 59837512 104291 58197
51 59834845 105418 59737
52 59831059 106607 62334
53 59827566 106962 65472
54 59824075 107771 68154
55 59821028 108257 70715
56 59818772 108237 72991
57 59816043 107709 76248
58 59812673 107699 79628
59 59810027 106848 83125
60 59807006 106527 86467
61 59804649 105847 89504
62 59802325 106103 91572
63 59800586 105813 93601
64 59798495 105205 96300
65 59796409 104657 98934
66 59794537 101551 103912
67 59792572 100943 106485
68 59790672 100704 108624
69 59789283 100179 110538
70 59788062 99980 111958
71 59786987 98467 114546
72 59785543 91528 122929
73 59784142 89624 126234
74 59782815 87961 129224
75 59781732 84842 133426
76 59780930 83324 135746
77 59780186 82488 137326
78 59778784 81266 139950
79 59777896 78457 143647
80 59776904 76440 146656
81 59776115 72070 151815
82 59775240 70187 154573
83 59774565 68351 157084
84 59774114 66553 159333
85 59773301 65129 161570
86 59772636 62752 164612
87 59771994 60960 167046
88 59771342 59322 169336
89 59770673 57752 171575
90 59770142 56594 173264
91 59769842 55300 174858
92 59769445 52942 177613
93 59768861 50966 180173
94 59768268 47986 183746
95 59767752 46175 186073
96 59767336 43691 188973
97 59766981 42097 190922
98 59766803 41367 191830
99 59766485 39893 193622
100 59766164 39297 194539
101 59765987 38429 195584
102 59765469 36976 197555
103 59765199 35877 198924
104 59765002 35262 199736
105 59764722 34730 200548
106 59764439 32872 202689
107 59764237 31710 204053
108 59763858 30637 205505
109 59763695 28997 207308
110 59763349 27485 209166
111 59763011 26274 210715
112 59762710 25909 211381
113 59762500 24569 212931
114 59762172 23925 213903
115 59761841 23101 215058
116 59761989 21543 216468
117 59761725 21212 217063
118 59761501 20972 217527
119 59761280 20637 218083
120 59761167 19573 219260
121 59760590 18655 220755
122 59760294 18303 221403
123 59760039 17638 222323
124 59759864 16836 223300
125 59759690 16681 223629
126 59759564 16496 223940
127 59759422 15563 225015
128 59759240 15255 225505
129 59759039 15060 225901
130 59758816 14884 226300
131 59758581 14621 226798
132 59758389 14642 226969
133 59758181 14709 227110
134 59758044 14242 227714
135 59757851 13595 228554
136 59757637 13459 228904
137 59757361 13428 229211
138 59757173 13303 229524
139 59756939 13179 229882
140 59756770 13157 230073
141 59756656 12919 230425
142 59756494 12493 231013
143 59756264 12473 231263
144 59756033 12456 231511
145 59755784 12368 231848
146 59755566 12440 231994
147 59755376 12404 232220
148 59755248 12248 232504
149 59754968 12322 232710
150 59754662 12404 232934
151 59754410 12301 233289
152 59754136 12442 233422
153 59753882 12565 233553
154 59753714 12581 233705
155 59753512 12609 233879
156 59753224 12616 234160
157 59752842 12230 234928
158 59752463 12422 235115
159 59752168 12457 235375
160 59751930 12456 235614
161 59751771 12474 235755
162 59751581 12482 235937
163 59751197 12646 236157
164 59750796 12694 236510
165 59750244 12924 236832
166 59749897 12953 237150
167 59749434 13263 237303
168 59749175 13368 237457
169 59748763 13561 237676
169 59748763 13561 237676
