
1 229969 221 8
2 229920 262.942 14.63
3 229863 312.831 22.5182
4 229794 372.168 31.9032
5 229712 442.737 43.0682
6 229615 526.651 56.3503
7 229499 626.421 72.1499
8 229362 745.023 90.9425
9 229199 885.982 113.293
10 229005 1053.47 139.873
11 228774 1252.43 171.477
12 228500 1488.69 209.05
13 228175 1769.12 253.71
14 227789 2101.84 306.784
15 227332 2496.35 369.839
16 226789 2963.82 444.73
17 226147 3517.29 533.644
18 225387 4171.95 639.163
19 224488 4945.44 764.322
20 223427 5858.09 912.685
21 222176 6933.22 1088.43
22 220704 8197.38 1296.42
23 218975 9680.51 1542.35
24 216949 11416 1832.76
25 214582 13440.5 2175.24
26 211826 15793.6 2578.45
27 208629 18517 3052.26
28 204937 21653.6 3607.77
29 200696 25245 4257.38
30 195854 29329.7 5014.73
31 190364 33939.7 5894.62
32 184189 39096.2 6912.81
33 177307 44805.4 8085.7
34 169715 51053.6 9429.86
35 161434 57802.6 10961.5
36 152516 64986.5 12695.5
37 143044 72509.3 14645.1
38 133131 80246.5 16820.4
39 122921 88049.1 19227.8
40 112577 95751.3 21869.3
41 102276 103181 24741.8
42 92190.2 110171 27837.2
43 82483.5 116572 31142.4
44 73294.2 122264 34639.5
45 64729.9 127161 38307.5
46 56863.5 131212 42122.3
47 49732.8 134407 46058.6
48 43344.5 136763 50090.8
49 37679.2 138325 54193.7
50 32698.2 139156 58343.5
51 28349.6 139330 62518.2
52 24574.6 138925 66698.1
53 21311.8 138020 70865.8
54 18500.7 136691 75006.4
55 16083.8 135007 79107.2
56 14008.6 133032 83157.4
57 12227.6 130822 87148.3
58 10698.8 128426 91073
59 9385.65 125887 94925.8
60 8256.47 123239 98702.4
61 7284.02 120514 102400
62 6445.08 117738 106015
63 5719.87 114931 109547
64 5091.6 112111 112995
65 4546.06 109294 116358
66 4071.22 106490 119637
67 3656.88 103709 122832
68 3294.43 100960 125943
69 2976.56 98249.5 128972
70 2697.07 95581.5 131919
71 2450.7 92960.4 134787
72 2232.97 90389.3 137576
73 2040.08 87870.5 140287
74 1868.76 85405.7 142924
75 1716.23 82996.1 145486
76 1580.1 80642.3 147976
77 1458.32 78344.8 150395
78 1349.13 76103.7 152745
79 1251 73918.7 155028
80 1162.63 71789.5 157246
81 1082.86 69715.6 159400
82 1010.71 67696.3 161491
83 945.322 65730.8 163522
84 885.938 63818.2 165494
85 831.904 61957.7 167408
86 782.644 60148.3 169267
87 737.655 58388.8 171072
88 696.492 56678.3 172823
89 658.765 55015.7 174524
90 624.128 53399.8 176174
91 592.276 51829.7 177776
92 562.939 50304.1 179331
93 535.875 48822.1 180840
94 510.872 47382.4 182305
95 487.738 45984.1 183726
96 466.303 44626 185106
97 446.416 43307.1 186444
98 427.939 42026.4 187744
99 410.751 40782.8 189004
100 394.742 39575.3 190228
101 379.812 38403 191415
102 365.872 37264.8 192567
103 352.842 36159.9 193685
104 340.648 35087.3 194770
105 329.226 34046.1 195823
106 318.513 33035.4 196844
107 308.457 32054.4 197835
108 299.008 31102.2 198797
109 290.12 30178.1 199730
110 281.753 29281.1 200635
111 273.868 28410.5 201514
112 266.432 27565.7 202366
113 259.413 26745.7 203193
114 252.782 25950 203995
115 246.513 25177.7 204774
116 240.581 24428.3 205529
117 234.965 23701.1 206262
118 229.643 22995.4 206973
119 224.596 22310.6 207663
120 219.807 21646 208332
121 215.26 21001.2 208982
122 210.939 20375.5 209612
123 206.832 19768.3 210223
124 202.924 19179.2 210816
125 199.205 18607.5 211391
126 195.662 18052.9 211949
127 192.286 17514.6 212491
128 189.068 16992.4 213017
129 185.997 16485.7 213526
130 183.067 15994.1 214021
131 180.269 15517.1 214501
132 177.595 15054.2 214966
133 175.04 14605.1 215418
134 172.597 14169.4 215856
135 170.26 13746.7 216281
136 168.023 13336.5 216693
137 165.881 12938.6 217094
138 163.83 12552.5 217482
139 161.865 12177.9 217858
140 159.981 11814.4 218224
141 158.175 11461.8 218578
142 156.442 11119.7 218922
143 154.779 10787.7 219255
144 153.184 10465.7 219579
145 151.651 10153.3 219893
146 150.18 9850.13 220198
147 148.766 9556.04 220493
148 147.408 9270.72 220780
149 146.101 8993.9 221058
150 144.846 8725.34 221328
151 143.638 8464.79 221590
152 142.476 8212.01 221844
153 141.358 7966.77 222090
154 140.281 7728.84 222329
155 139.245 7498.01 222561
156 138.247 7274.07 222786
157 137.286 7056.81 223004
158 136.36 6846.03 223216
159 135.468 6641.54 223421
160 134.608 6443.15 223620
161 133.78 6250.69 223814
162 132.98 6063.97 224001
163 132.21 5882.82 224183
164 131.466 5707.08 224359
165 130.749 5536.58 224531
166 130.057 5371.18 224697
167 129.39 5210.71 224858
168 128.746 5055.03 225014
169 128.124 4904 225166
170 127.523 4757.48 225313
171 126.943 4615.34 225456
172 126.383 4477.44 225594
173 125.843 4343.66 225729
174 125.32 4213.87 225859
175 124.815 4087.96 225985
176 124.328 3965.81 226108
177 123.857 3847.3 226227
178 123.401 3732.34 226342
179 122.961 3620.81 226454
180 122.536 3512.61 226563
181 122.124 3407.64 226668
182 121.726 3305.81 226770
183 121.342 3207.02 226870
184 120.97 3111.18 226966
185 120.61 3018.21 227059
186 120.262 2928.01 227150
187 119.926 2840.51 227238
188 119.6 2755.62 227323
189 119.285 2673.26 227405
190 118.981 2593.37 227486
191 118.686 2515.86 227563
192 118.4 2440.67 227639
193 118.124 2367.73 227712
194 117.857 2296.96 227783
195 117.598 2228.31 227852
196 117.348 2161.71 227919
197 117.105 2097.11 227984
198 116.871 2034.43 228047
199 116.643 1973.62 228108
200 116.423 1914.63 228167
