beta = 0.12 gamma = 0.08 population = 1500
0 1499 1 0
1 1499 1 0
2 1498 2 0
3 1498 2 0
4 1496 4 0
5 1495 5 0
6 1494 6 0
7 1492 8 0
8 1490 10 0
9 1483 17 0
10 1480 20 0
11 1464 36 0
12 1452 48 0
13 1441 51 8
14 1427 61 12
15 1401 80 19
16 1373 98 29
17 1326 128 46
18 1298 146 56
19 1259 174 67
20 1214 195 91
21 1151 236 113
22 1094 280 126
23 1027 314 159
24 955 353 192
25 882 408 210
26 806 472 222
27 727 515 258
28 646 550 304
29 574 591 335
30 513 621 366
31 450 650 400
32 378 695 427
33 314 744 442
34 268 762 470
35 226 749 525
36 198 760 542
37 171 740 589
38 141 731 628
39 124 688 688
40 114 645 741
41 95 636 769
42 86 584 830
43 79 540 881
44 73 513 914
45 70 455 975
46 66 402 1032
47 59 345 1096
48 55 310 1135
49 52 273 1175
50 49 238 1213
51 45 201 1254
52 43 184 1273
53 40 162 1298
54 38 130 1332
55 36 119 1345
56 36 102 1362
57 36 89 1375
58 36 79 1385
59 35 69 1396
60 35 56 1409
61 35 47 1418
62 35 40 1425
63 34 33 1433
64 34 30 1436
65 33 23 1444
66 32 21 1447
67 32 15 1453
68 32 11 1457
69 32 9 1459
70 32 8 1460
71 32 8 1460
72 32 5 1463
73 32 5 1463
74 32 4 1464
75 32 5 1463
76 32 2 1466
77 32 2 1466
78 32 2 1466
79 32 1 1467
80 32 1 1467
81 32 1 1467
82 32 1 1467
83 32 0 1468
